Cook Instructor,रांदपी अनुदेशक.,,,,,,,,,
Cook Mate,रांदपी सहायक.,,,,,,,,,
Co-operative Officer,सहकारी अधिकारी.,,,,,,,,,
Co-operative Society’s Inspector,सहकारी संस्था निरिक्षक.,,,,,,,,,
Co-opted Member,स्विकृत वांगडी.,,,,,,,,,
Coordinating Officer,समन्वय अधिकारी.,,,,,,,,,
Coordinator,समन्वयकरतो (ती).,,,,,,,,,
Co-Pilot,सह-विमानचालक.,,,,,,,,,
Copper Plate Printer,ताम्रपट मुद्रक.,,,,,,,,,
Copy Writer,वृत्तलेखक.,,,,,,,,,
Cordoning Officer,सांखळीबंदी अधिकारी.,,,,,,,,,
Core Maker,गाभो करतो (ती).,,,,,,,,,
Coroner,अपमरण चिकित्सक.,,,,,,,,,
Corporal,कॉर्पोरल.,,,,,,,,,
Corporation Officer,म्हामंडळ अधिकारी.,,,,,,,,,
Corps Commander,दळ कमाण्डर.,,,,,,,,,
Correspondence Clerk,पत्रवेव्हार कारकून.,,,,,,,,,
Correspondent,खबरांकार (कान्न), संपर्ककार (कान्न).,,,,,,,,
Corresponding Member,संपर्ककारी वांगडी.,,,,,,,,,
Cost Accountant,परिव्यय लेखाकार.,,,,,,,,,
Cost Accounts Officer,परिव्यय लेखा अधिकारी.,,,,,,,,,
Costing Clerk,मूल्य निर्धारण कारकून.,,,,,,,,,
Councillor,नगरसेवक, मसलतदार.,,,,,,,,
Counsel,वकील.,,,,,,,,,
Counselling Assistant To Small Enterprises,लघू-उद्‌देग सल्लोमसलत सहायक.,,,,,,,,,
 Counter Clerk,नाब कारकून.,,,,,,,,,
Court Inspector,न्यायालय निरिक्षक.,,,,,,,,,
Court Master,कोर्ट मास्टर.,,,,,,,,,
Crafts Designer,हस्तकला अभिकल्पी.,,,,,,,,,
Crafts Teacher,हस्तकला शिक्षक.,,,,,,,,,
Crane Driver,यारी चालक.,,,,,,,,,
Crane Inspector,यारी निरिक्षक.,,,,,,,,,
Crane Jamadar,  यारी जमादार.,,,,,,,,,
Craneman,यारीकार.,,,,,,,,,
Crane Mechanic,यारी यंत्रज्ञ.,,,,,,,,,
Crane Operator,यारी प्रचालक.,,,,,,,,,
Crane Supervisor,यारी पर्यवेक्षक.,,,,,,,,,
Creditote Cash Clerk,देणेंपत्र रोकड कारकून.,,,,,,,,,
Creosoting Plant Superintendent,क्रिओसोटींग संयंत्र अधिक्षक.,,,,,,,,,
Crop Competition Officer,पीक सर्त अधिकारी.,,,,,,,,,
Crop Physiologist,पीक चिकत्साशास्त्री.,,,,,,,,,
Crop Season Observer,पीक-हंगाम अभिक्षक.,,,,,,,,,
Crop Specialist,पीक विशेशकज्ञ.,,,,,,,,,
Cultivation Assistant,लागवड सहायक.,,,,,,,,,
Cultural Relations Officer,संस्कृतीक संबंद अधिकारी.,,,,,,,,,
Cupolaman,घुमटीकार.,,,,,,,,,
Cupolaman Incharge,प्रभारी घुमटीकार.,,,,,,,,,
Curator,संग्रहालयपाल.,,,,,,,,,
Curator Of Herbarium,शुश्क वनस्पत संग्रहालय.,,,,,,,,,
Currency Officer,चलन अधिकारी.,,,,,,,,,
Custodian,अभिरक्षक.,,,,,,,,,
Custodian Of Deposits,ठेवी अभिरक्षक.,,,,,,,,,
Custom House Officer,शीम शुल्कालय अधिकारी.,,,,,,,,,
Custom Officer,शीम शुल्क अधिकारी.,,,,,,,,,
Cycle Mechanic,सायकल यंत्रज्ञ.,,,,,,,,,
Cypher Inspector,गूढलेख निरिक्षक.,,,,,,,,,
Cypher Operator,गूढलेख प्रचालक.,,,,,,,,,
Cytological Assistant,कोशिकाशास्त्र सहायक.,,,,,,,,,
Cytologist,कोशिकाशास्त्री.,,,,,,,,,
Dafadar Major,दफादार मेजर.,,,,,,,,,
Daftry,दफ्तरी.,,,,,,,,,
Daftry Cum Gestetener Operator,दफ्तरी आनी गैस्टेटनर प्रचालक.,,,,,,,,,
Daftry Cum Record Keeper,दफ्तरी आनी अभिलेखपाल.,,,,,,,,,
Dairy Development Officer,दूद-उद्‌देग विकास अधिकारी.,,,,,,,,,
Dairyman,दूद-उद्‌देग कर्मींक.,,,,,,,,,
Dairy Officer,दूद-उद्‌देग अधिकारी.,,,,,,,,,
Dak Runner,डाककार (कान्न).,,,,,,,,,
Dam And Design Engineer,धरण आनी अभिकल्पन अभियंतो (ती).,,,,,,,,,
Dandyman,पातमारकार.,,,,,,,,,
Dark Room Assistant,डार्क रूम सहायक.,,,,,,,,,
Data Processing Officer,आधारक म्हायती प्रक्रिया अधिकारी.,,,,,,,,,
Dean (Of A Faculty),अधिष्ठातो (ती) (विद्याशाखा).,,,,,,,,,
Dean Of The Faculty Of Arts,अधिष्ठातो (ती) (कला शाखा).,,,,,,,,,
Dean Of The Faculty Of Science,अधिष्ठातो (ती) (विज्ञान शाखा).,,,,,,,,,
Deck Hand Cum Inland ,नावीक आनी भूजल मास्टर.,,,,,,,,,
Deck Hand And Fishing Hands,नावीक आनी नुस्तेकारीकार.,,,,,,,,,
Defence Cataloguing Authority,संरक्षण आनी सुचीकरण प्राधिकारिणी.,,,,,,,,,
Defence Metallurgical Research Laboratory,संरक्षण धातूकर्मीय संशोधन प्रयोगशाळा.,,,,,,,,,
Delivery Clerk ,पावोवणी कारकून.,,,,,,,,,
Delivery Examiner, पावोवणी परिक्षक.,,,,,,,,,
Demand And Collection Clerk,मागणी आनी वसुली कारकून.,,,,,,,,,
Demand Control Officer, मागणी नियंत्रण अधिकारी.,,,,,,,,,
Demographer,जनसांख्यीक.,,,,,,,,,
Demonstration Officer,निदर्शन अधिकारी.,,,,,,,,,
Demonstrator,निदर्शक.,,,,,,,,,
Demurrage Inspector,विलंबदंड निरिक्षक.,,,,,,,,,
Dental Hygienist,दांत नितळसाणशास्त्री.,,,,,,,,,
Dental Mechanic,दांत यंत्रज्ञ.,,,,,,,,,
Dental Officer,दांत उपचार अधिकारी.,,,,,,,,,
Dental Surgeon,दांत शल्यकर्मी.,,,,,,,,,
Dental Technician,दांत तंत्रज्ञ.,,,,,,,,,
Dentist,दांत वैज.,,,,,,,,,
Departmental Manager,विभागीय वेवस्थापक.,,,,,,,,,
Departmental Stamp Vendor,विभागीय तिकेट विकरेकार (कान्न).,,,,,,,,,
Deposits Clerk,जमा कारकून.,,,,,,,,,
Depot Assistant,डेपो सहायक.,,,,,,,,,
Depot Clerk,डेपो कारकून.,,,,,,,,,
Depot Guard,डेपो रक्षक.,,,,,,,,,
Depot Keeper,डेपो पाल.,,,,,,,,,
Depot Manager,डेपो वेवस्थापक.,,,,,,,,,
Depot Store Keeper Catering,"भांडारी, जेवण पुरवण डेपो.",,,,,,,,,
Depot Store Keeper,डेपो भांडारी.,,,,,,,,,
Depot Superintendent,डेपो अधिक्षक.,,,,,,,,,
Depot Supervisor,डेपो पर्यवेक्षक.,,,,,,,,,
Deputy Assessor And Collector,उपकर निर्धारक आनी वसुलीकार (कान्न).,,,,,,,,,
Deputy Chief Accounts Officer,उप मुखेल लेखा अधिकारी.,,,,,,,,,
Deputy Chief Auditor,उप मुखेल लेखा परिक्षक.,,,,,,,,,
Deputy Chief Commercial Superintendent,उप मुखेल वाणिज्य अधिक्षक.,,,,,,,,,
Deputy Chief Controller,उप मुखेल नियंत्रक.,,,,,,,,,
Deputy Chief Controller Of Standardization,उप मुखेल नियंत्रक प्रमाणीकरण.,,,,,,,,,
Deputy Chief Electrical Engineer,उप मुखेल वीज अभियंतो (ती).,,,,,,,,,
Deputy Chief Engineer,उप मुखेल अभियंतो (ती).,,,,,,,,,
Deputy Chief Fire Officer,उप मुखेल अग्निशमन अधिकारी.,,,,,,,,,
Deputy Chief Mechanical Engineer,उप मुखेल यांत्रिकी अभियंतो (ती).,,,,,,,,,
Deputy Chief Operating Superintendent,उप मुखेल प्रचालन अधिक्षक.,,,,,,,,,
Deputy Chief Personnel Officer,उप मुखेल कर्मचारीगण अधिकारी.,,,,,,,,,
Deputy Chief Producer,उप मुखेल निर्मातो (ती).,,,,,,,,,
Deputy Chief Signal And Telecommunication Engineer,"उप मुखेल अभियंतो (ती), सिग्नल आनी दूरसंचार.",,,,,,,,,
Deputy Chief Traction Power Controller,उप मुखेल कर्षण शक्‍ती नियंत्रक.,,,,,,,,,
Deputy Chief Traffic Superintendent,उप मुखेल येरादारी अधिक्षक.,,,,,,,,,
Deputy Chief Transportation,उप मुखेल परिवहन अधिक्षक.,,,,,,,,,
Deputy Chief Whip,उप मुखेल सचेतक.,,,,,,,,,
Deputy Collector,"उप जिल्लो अधिकारी, उपमहसूल अधिकारी.",,,,,,,,,
Deputy Commissioner, उपायुक्त.,,,,,,,,,
"Deputy Commissiner, Preventive Force","उपायुक्‍त, प्रतिबंधक दळ.",,,,,,,,,
Deputy Controller Of Stores,उप भांडार नियंत्रक.,,,,,,,,,
Deputy Development Officer,उप विकास अधिकारी.,,,,,,,,,
Deputy Director,उप संचालक.,,,,,,,,,
Deputy Director (Intensive Cattle Development Scheme),उप संचालक (प्रखर गोरवां विकास परियिवजण).,,,,,,,,,
Deputy Director (Liaision),उप संचालक (संपर्क).,,,,,,,,,
Deputy Director(Management Services),उप संचालक (वेवस्थापन सेवा).,,,,,,,,,
Deputy Director(News Service Division),उप संचालक (वृत्त सेवा प्रभाग).,,,,,,,,,
Deputy Director(Audience Research),उप संचालक (श्रोतो गण संशोधन).,,,,,,,,,
Deputy Director General(Administration),उप म्हासंचालक (प्रशासन).,,,,,,,,,
Deputy Director General(Commercial ),उप म्हासंचालक (वाणिज्य).,,,,,,,,,
Deputy Director General(Eastern Region) (ER),उप म्हासंचालक (उदेंत बाठार) (उ.वा.),,,,,,,,,
Deputy Director General(Inspection),उप म्हासंचालक (निरिक्षण).,,,,,,,,,
Deputy Director General(North Eastern Region )(NER),उप म्हासंचालक (ईशान्य वाठार) (ई.,,,,,,,,,
Deputy Director General(Programme),उप म्हासंचालक (कार्यावळ).,,,,,,,,,
Deputy Director General(Security), उप म्हासंचालक (सुरक्षा).,,,,,,,,,
Deputy Director General(Western Region) (WR),उप म्हासंचालक (अस्तंत वाठार) (अ.,,,,,,,,,
Deputy Director Of Administration,उप संचालक प्रशासन.,,,,,,,,,
Deputy Director Ofews,उप संचालक (वृत्त).,,,,,,,,,
Deputy Director Of Sale,उप संचालक (विकरी).,,,,,,,,,
Deputy Drilling Engineer,उपवेधन अभियंतो (ती).,,,,,,,,,
Deputy Engineer Incharge,प्रभारी उप अभियंतो (ती).,,,,,,,,,
Deputy Financial Adviser And Chief Accounts Officer (Construction),उप वित्त सल्लागार.,,,,,,,,,
Deputy General Manager,उप वित्त सल्लागार आनी मुखेल लेखा अधिकारी (बांदकाम).,,,,,,,,,
Deputy Inspector General,उप म्हावेवस्थापक.,,,,,,,,,
Deputy Inspector General (Police),उप म्हानिरिक्षक (पुलीस).,,,,,,,,,
Deputy Inspector Of Stores And Clothing,उपनिरिक्षक भांडार आनी मुस्तायकी.,,,,,,,,,
Deputy Law Officer,उप विधी अधिकारी.,,,,,,,,,
Deputy Manager,उप वेवस्थापक.,,,,,,,,,
Deputy Managing Director,उप वेवस्थापकीय संचालक.,,,,,,,,,
Deputy Minister,उपमंत्री.,,,,,,,,,
Deputy Personnel Manager,उप कर्मचारीगण वेवस्थापक.,,,,,,,,,
Deputy Regional Engineer,उप प्रादेशीक अभियंतो (ती).,,,,,,,,,
Deputy Secretary,उप सचीव.,,,,,,,,,
Deputy Speaker,उप सभापती.,,,,,,,,,
